id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
24020889,Beach front private 1 bedroom loft,148352627,Denise,Kent,Wellington,46.4869,-64.81334,Entire home/apt,150,2,4,2019-08-10,0.28,2,35
24021395,Private beach front loft,148352627,Denise,Kent,Wellington,46.45453,-64.68447,Entire home/apt,150,2,19,2019-09-01,1.43,2,180
24029796,4BR Executive Home-Minutes from DOWNTOWN!,158989043,Lynn,York,Fredericton,45.9905,-66.6476,Entire home/apt,119,2,85,2019-09-19,4.74,1,8
24036542,Aboiteau Beach Chalet,149062641,Dawn,Westmorland,Shediac,46.22514,-64.31082,Entire home/apt,164,5,8,2019-08-04,0.55,1,352
24037121,The Brookside. Private & sunny apartment.,156691639,Anne,Albert,Hillsborough,45.8533,-64.85059,Entire home/apt,76,1,79,2019-09-16,4.82,1,163
24041878,Cozy cottage completely renovated!,180958527,Vicki,Westmorland,Shediac,46.23481,-64.45904,Entire home/apt,129,2,17,2019-09-15,1.14,1,0
24061761,Maison sur la mer / Oceanfront house,65080483,Benoit,Gloucester,Shippagan,47.77749,-64.57231,Entire home/apt,225,4,10,2019-08-30,0.65,1,177
24070164,L&L Place,166997037,Lynn,York,Fredericton,45.96721,-66.62478,Private room,85,5,0,,,2,363
24080000,Levesque  Homestead,181159760,Mathieu,Restigouche,Addington,47.94476,-66.77911,Private room,50,1,40,2019-09-22,2.55,2,363
24113302,We Work Hard At Making Your Stay With Us Enjoyed.,156623404,E Tom,Westmorland,Moncton,46.10884,-64.8219,Entire home/apt,399,1,48,2019-09-10,2.90,5,355
24139152,Madeleine's House,112273299,Nadia,Gloucester,Caraquet,47.79709,-64.90153,Entire home/apt,164,2,8,2019-08-24,0.55,1,363
24139614,HNP Bed and Breakfast,181878919,Jennilyn,York,McAdam,45.57829,-67.34249,Private room,54,1,3,2019-04-17,0.17,1,269
24177929,The Dorchester Jail Cell #2 - #1 rated experience,129934599,Bill,Westmorland,Dorchester,45.90102,-64.51615,Private room,64,1,12,2019-08-31,0.83,8,365
24178623,The Dorchester Jail Cell #3 - #1 rated experience,129934599,Bill,Westmorland,Dorchester,45.9011,-64.51622,Private room,64,1,14,2019-09-13,0.85,8,364
24179181,The Dorchester Jail Cell #4 - #1 rated experience,129934599,Bill,Westmorland,Dorchester,45.89934,-64.51668,Private room,64,1,26,2019-09-02,1.55,8,365
24179631,The Dorchester Jail Cell #5 - #1 rated experience,129934599,Bill,Westmorland,Dorchester,45.90016,-64.51489,Private room,64,1,3,2019-07-06,0.22,8,364
24180322,The Dorchester Jail Cell #6 - #1 rated experience,129934599,Bill,Westmorland,Dorchester,45.89931,-64.51639,Private room,64,1,3,2019-08-17,0.26,8,365
24204423,Charming Oceanfront Cottage,9583094,Mike,Westmorland,Botsford,46.2079,-64.19625,Entire home/apt,200,7,0,,,1,173
24207060,Eaton Cottage,64731364,Heidi,Westmorland,Shediac,46.23811,-64.51973,Entire home/apt,350,3,12,2018-12-14,0.82,1,172
24224294,Two Bedroom Cottage in Grande-Digue,174959823,Kevin,Kent,Dundas,46.3095,-64.52489,Entire home/apt,119,5,20,2019-08-30,1.32,2,120
24261447,✅Exceptionally clean Non-smoking apartment,24881639,Danny,Westmorland,Moncton,46.09969,-64.79489,Entire home/apt,109,1,164,2019-09-22,9.78,2,36
24263039,Chalet Nicolas #3,182960153,David,Westmorland,Shediac,46.2233,-64.33821,Entire home/apt,195,7,2,2019-08-24,1.22,1,364
24266594,VIP BEDROOM AT THE Dorchester JAIL - ,129934599,Bill,Westmorland,Dorchester,45.90068,-64.51674,Private room,99,1,3,2019-08-31,0.80,8,365
24277254,The Birch - Cottage in Riverside Gated Community,114170001,Shari,Westmorland,Shediac,46.20672,-64.54457,Entire home/apt,225,4,12,2019-08-22,0.79,1,25
24281420,Wanderer's,73439184,Dejah,Albert,Harvey,45.69974,-64.70781,Entire home/apt,150,2,37,2019-09-08,2.58,1,49
24284357,Authentic Bay of Fundy Beachside home St. Martins,183166590,Pat,Saint John,Saint Martins,45.35263,-65.53975,Entire home/apt,300,1,34,2019-09-20,2.29,2,319
24303233,Riverfront stay- Gateway to the Atlantic Provinces,11761557,Debra,Charlotte,Saint Stephen,45.18685,-67.29195,Entire home/apt,125,4,10,2018-08-27,0.61,2,86
24308633,"Bright, cozy & central Miramichi.",9315961,Abby,Northumberland,Newcastle,47.00935,-65.56239,Entire home/apt,95,1,57,2019-09-19,3.36,1,13
24328475,The Loose Buoy,183544022,Elizabeth,Saint John,Musquash,45.10592,-66.38441,Entire home/apt,125,4,8,2019-09-01,0.52,1,90
24345008,"Charming Cottage at Parlee Beach, NB",183692485,Sue And Judy,Westmorland,Shediac,46.23285,-64.50821,Entire home/apt,115,7,8,2019-08-18,0.56,1,127
24346432,Main Floor - Stunning 100 Year Old Gem -Uptown,120950763,Susan,Saint John,City of Saint John,45.2697,-66.05702,Entire home/apt,135,1,65,2019-09-07,4.60,5,342
24365999,Wild Garden Guest House in Port Elgin,23410615,Elita,Westmorland,Westmorland,46.04995,-64.09092,Entire home/apt,160,1,63,2019-09-09,3.98,1,16
24375017,L&Ls Home away from home,166997037,Lynn,York,Fredericton,45.96592,-66.62472,Private room,54,5,0,,,2,363
24375952,The PEAK Sunset B&B - Gehrig Room,98026751,Mary,Carleton,Northampton,46.16947,-67.56299,Hotel room,119,1,0,,,3,365
24392230,RPF Outfitters Camp,129698031,John,Northumberland,Newcastle,47.02335,-65.58783,Entire home/apt,76,2,27,2019-09-15,1.81,2,351
24410897,"Beautiful, Spacious Waterfront Cottage",184286064,Jeremy & Mila,Westmorland,Shediac,46.26929,-64.58115,Entire home/apt,179,2,17,2019-09-07,1.07,1,88
24411350,Granny's Getaway II,107999250,Shelley,Westmorland,Shediac,46.22102,-64.38208,Entire home/apt,99,2,15,2019-08-15,0.94,2,365
24445601,Shore Lane Cottage,115905672,Chelsea,Albert,Alma,45.60191,-64.94222,Entire home/apt,175,1,17,2019-09-22,1.05,5,160
24448630,The Scallop Bed -Alma Shore Lane Suites & Cottages,115905672,Chelsea,Albert,Alma,45.60233,-64.94007,Private room,115,1,12,2019-07-28,0.73,5,355
24468375,(25-2nd) Executive furnished one bedroom,93644538,Lorraine,Westmorland,Moncton,46.10384,-64.76596,Entire home/apt,99,3,1,2018-08-17,0.07,13,84
24488488,Anaway Casa,98874357,Paula And Brandon,Albert,Hopewell,45.84767,-64.57717,Entire home/apt,109,1,63,2019-09-11,3.77,1,6
24490868,Chalet Aboiteau,184291743,Krista,Westmorland,Shediac,46.22364,-64.30983,Entire home/apt,172,7,2,2019-08-10,0.30,1,0
24516682,"FIRST room for rent in St. Andrews, NB",185199713,Dave,Charlotte,Saint Andrews,45.07958,-67.05645,Private room,44,1,58,2019-09-02,3.52,3,129
24517010,Mel's relaxing Summer Vacation,185202611,Melanie,Kent,Dundas,46.28151,-64.57588,Entire home/apt,150,5,10,2019-09-06,0.68,1,91
24551299,Cozy Waterfront Cottage :-),61880633,Danielle And Marc,Kent,Dundas,46.3636,-64.61631,Entire home/apt,125,3,3,2019-08-03,0.21,2,180
24559864,Maple Loft Suite,185552053,Mitchell And Kelsey,Albert,Hillsborough,45.94422,-64.66906,Entire home/apt,95,1,141,2019-09-18,8.53,1,164
24577774,Coin de Paradis sur la plage et la piste cyclable,46959781,Kevin,Gloucester,Caraquet,47.77257,-65.00417,Entire home/apt,119,7,2,2019-08-18,1.25,1,358
24595249,Beau petit coin tranquille prêt de tout,56268544,Diane,Gloucester,Caraquet,47.79024,-64.94404,Entire home/apt,85,2,3,2019-08-17,1.25,4,179
24600708,3-Bedroom House in Quispamsis,88439376,Ali,Kings,Rothesay,45.43132,-65.99421,Entire home/apt,85,2,15,2019-09-22,1.10,1,73
24615622,"HARTS CONTENT
 Private Entrance & Waterfront Room",186026451,Bonita,Queens,Gagetown,45.81376,-66.16851,Private room,80,1,25,2019-09-22,1.63,2,179
24623126,Leez Vacation Rentals,186077626,Lise,Westmorland,Shediac,46.22265,-64.54107,Entire home/apt,121,3,12,2019-04-30,0.81,1,0
24627229,""" La Chambre nord-ouest "" avec vue sur la mer!",138381527,Elisabeth,Gloucester,Caraquet,47.79586,-64.90335,Private room,53,1,28,2019-08-16,1.68,4,342
24627917,"Life Is Better At The Lake
Private Entrance",186026451,Bonita,Queens,Gagetown,45.81359,-66.16814,Private room,80,1,25,2019-09-17,1.65,2,153
24628287,"Chambre jardin, tranquille, côté sud.",138381527,Elisabeth,Gloucester,Caraquet,47.796,-64.90361,Private room,53,1,10,2019-08-12,0.60,4,345
24656332,Executive Getaway Bathurst,186339144,Roger,Gloucester,Bathurst,47.61632,-65.64843,Entire home/apt,135,1,68,2019-09-25,4.28,2,319
24671376,Bright And Cozy Private Bachelor Suite,130039142,James & Coralli,Westmorland,Moncton,46.12572,-64.78108,Entire home/apt,54,1,76,2019-09-20,4.53,1,340
24690222,Captain’s Quarters-Alma Shore Lane Suites&Cottages,115905672,Chelsea,Albert,Alma,45.60253,-64.94208,Private room,135,1,23,2019-09-02,1.55,5,89
24700263,"Seabreeze Cottage: Beach, Lobster, Golf, and More!",30679383,Andrea,Westmorland,Shediac,46.22418,-64.52912,Entire home/apt,164,6,10,2019-08-25,0.67,1,365
24735973,Grande-Digue Cottage with a View,67110909,Angie,Kent,Dundas,46.34476,-64.57117,Entire home/apt,98,3,36,2019-09-15,2.22,1,213
24747320,Welcome to Madrid Street in Riverview!,140944522,David,Albert,Coverdale,46.07133,-64.75722,Entire home/apt,76,2,89,2019-09-01,5.31,1,0
24751979,Modern 1BR Apartment Uptown,20729699,Aleks,York,Fredericton,45.94585,-66.70081,Entire home/apt,110,2,83,2019-09-06,4.94,2,345
24767950,Saint John Urban Modern  sleeps 7 $255.00/night,27531003,Shaune,Saint John,City of Saint John,45.29289,-66.04021,Entire home/apt,255,4,18,2019-08-27,1.17,4,314
24779552,Waterfront Cottage,187284308,Donna,Northumberland,Chatham,47.07402,-65.34444,Entire home/apt,175,2,38,2019-09-22,2.29,1,355
24815651,The Beach House,182055504,Pat,Kent,Dundas,46.33457,-64.52874,Entire home/apt,123,1,15,2019-09-21,1.07,1,28
24823496,Suite on Germain,151019487,Samantha,Saint John,City of Saint John,45.268,-66.06052,Entire home/apt,90,1,101,2019-09-08,6.95,1,1
24842900,Baker Lac 4 season cottage,84229372,Valerie,Madawaska,Lac-Baker,47.3444,-68.64504,Entire home/apt,175,2,6,2019-09-12,0.44,1,81
24854887,BeHome- Cozy Cottage walking distance to the beach,78900639,Maryse & Guy,Westmorland,Shediac,46.23415,-64.4254,Entire home/apt,141,3,10,2019-09-01,0.70,2,22
24865220,Hathway cove cottages is  50 feet from the ocean .,187964316,Wade,Charlotte,West Isles,45.00985,-66.94103,Entire home/apt,119,1,46,2019-09-06,3.04,1,340
24871031,Swallow View Cottage - lovely lighthouse views!,188018902,Danielle,Charlotte,Grand Manan,44.7638,-66.74389,Entire home/apt,175,3,9,2019-07-19,0.63,1,77
24890878,'The Intrepid' - Family Suite at Jardine's Inn,150429124,Connie,Kent,Richibucto,46.65026,-64.87648,Private room,119,1,16,2019-09-08,0.97,7,148
24895772,"Modern luxurious 1 bedroom, sleeps 4",188228744,Kevin,York,Fredericton,45.95208,-66.65058,Entire home/apt,109,2,54,2019-07-26,3.23,1,0
24904001,"""The Tikoma Room"" at Jardine's Inn",150429124,Connie,Kent,Richibucto,46.64842,-64.8766,Private room,90,1,7,2019-09-18,0.44,7,356
24906665,"""The Wacissa Room"" at Jardine's Inn",150429124,Connie,Kent,Richibucto,46.64842,-64.87815,Private room,90,1,8,2019-09-10,0.49,7,360
24909316,"""The Reliance Room"" at Jardine's Inn",150429124,Connie,Kent,Richibucto,46.64827,-64.87626,Private room,78,1,8,2019-09-16,0.57,7,362
24959925,Villa Greco on the Miramichi,187666291,Adam & Kelly,Northumberland,Blackville,46.71538,-65.81669,Entire home/apt,130,2,21,2019-09-01,1.39,1,12
24990630,Large Pine Cottage,188923965,Gerry,Westmorland,Shediac,46.23562,-64.50679,Entire home/apt,240,3,12,2019-08-22,0.80,1,59
25006145,Renovated cottage: 2 minutes from the beach!,69992536,Brad,Kent,Dundas,46.3086,-64.52622,Entire home/apt,99,2,71,2019-09-18,4.36,1,290
25013923,Beautiful 3-Bedroom Ocean View!,188210137,Clinton,Kent,Dundas,46.35799,-64.54368,Entire home/apt,141,1,27,2019-08-30,1.79,1,106
25021208,The sunny room.,158109950,Susan And Ed,Charlotte,Saint Andrews,45.086,-67.0586,Private room,44,1,38,2019-09-21,2.31,2,74
25053072,Séjour Kouchibouguac Resort - Motel 2 beds,170964497,Guy Alexandre,Kent,Saint-Louis,46.76498,-65.0154,Hotel room,99,1,0,,,17,90
25053411,Jones Lake - Avenir Center -1 Guest Only,175918947,Amy,Westmorland,Moncton,46.08369,-64.80166,Private room,65,1,18,2019-09-13,1.11,1,72
25064220,"Willow Cottage - Oak Point, NB",18733270,Melissa & Scott,Northumberland,Alnwick,47.11525,-65.28583,Entire home/apt,184,2,3,2018-09-17,0.22,1,44
25067289,"Maison avec tranquillité absolue, près de la mer",50730877,Cathy,Gloucester,Saumarez,47.46768,-64.87606,Entire home/apt,125,2,8,2019-08-16,0.54,1,87
25079280,Lisa's seaside chalet w/hot tub at aboiteau beach,189585247,Lisa,Westmorland,Shediac,46.22696,-64.31514,Entire home/apt,195,1,46,2019-09-14,2.92,1,250
25099956,1 queen bed - In 130 yr old Farm with ocean view.,189727438,Tracey,Saint John,Saint Martins,45.32033,-65.55828,Private room,50,1,11,2019-08-10,0.80,2,115
25102545,Riverview Guest Suite,178956756,Sandy And Bill,Albert,Coverdale,46.07267,-64.7781,Entire home/apt,76,3,13,2019-09-14,0.79,1,19
25103216,Waterfront Home with a View,189749979,Ashley,Kings,Westfield,45.31728,-66.18804,Entire home/apt,110,2,32,2019-09-24,1.98,1,4
25124748,Madonna's B&B,189897326,Madonna,Westmorland,Dorchester,45.99844,-64.57471,Private room,95,1,12,2019-08-11,0.72,1,362
25134649,King Room / Chambre avec Très grand lit,145568276,Carole,Westmorland,Shediac,46.2197,-64.53894,Private room,129,1,10,2019-08-15,0.67,4,100
25154681,LOG PARADISE,129253149,Angela & Theresa,Westmorland,Salisbury,45.97232,-65.24844,Entire home/apt,125,1,64,2019-09-21,4.23,2,148
25167432,Bright and Spacious Downtown Studio,162498074,Betty,York,Fredericton,45.95639,-66.65114,Entire home/apt,64,1,193,2019-09-26,12.59,1,49
25169277,"Modern one bedroom, close to downtown!",159854027,Dana,Albert,Coverdale,46.06031,-64.81859,Entire home/apt,68,1,40,2019-09-02,2.42,1,41
25180921,Tranquility Cove,170470772,Ben,Kings,Westfield,45.31911,-66.18831,Entire home/apt,80,1,37,2019-09-08,2.43,1,180
25248476,Atelier d'artiste/Waterfront area/Downtown,185405908,Barbie,Restigouche,Addington,48.00903,-66.6637,Entire home/apt,151,1,95,2019-09-18,5.91,1,360
25256642,Hampton Bed and Breakfast 4-1/2 Star/ Amber Room,5598039,Michael,Kings,Hampton,45.52088,-65.83305,Private room,149,1,3,2018-09-04,0.19,2,269
25259131,The Pheasant Call  Dieppe.   AIRBNB,201940,Stéphane,Westmorland,Moncton,46.06256,-64.71432,Entire home/apt,80,1,72,2018-12-29,4.54,1,164
25263280,Charming basement apartment close to everything!,186080832,Brittany,Gloucester,Bathurst,47.63114,-65.67747,Entire home/apt,80,2,20,2019-09-01,1.32,1,329
25285147,"Home away from home
Clean & comfortable room
Tv",185413015,Everett & Darlene,Northumberland,Chatham,47.04489,-65.43899,Private room,60,1,8,2019-08-26,0.53,1,365
25294817,"즐거운 추억 만들기^^
 Making good memories ~",179859965,Hyeyoun,Westmorland,Moncton,46.0918,-64.70899,Private room,60,1,74,2019-09-14,4.70,1,12
25295311,Maison pour famille ou groupe,191072681,Marie-Eve,Gloucester,Shippagan,47.74085,-64.72314,Entire home/apt,130,2,16,2019-08-14,1.09,1,148
25307451,Cozy Courtyard Bliss,4679107,Debbie,Saint John,City of Saint John,45.27172,-66.05853,Entire home/apt,115,2,34,2019-09-12,2.28,2,136
25312737,Hip Historic Apartment - Uptown,95414837,Jay,Saint John,City of Saint John,45.27398,-66.05153,Entire home/apt,80,1,139,2019-09-19,8.55,3,362
25343851,The Blue Door Apartment by hospital and university,76194592,Linda,Westmorland,Moncton,46.10426,-64.80262,Entire home/apt,80,1,78,2019-09-08,4.79,6,352
25369850,Roomy Bungalow Close to Downtown Fredericton,3829408,Stewart,York,Fredericton,45.95236,-66.6531,Private room,76,1,35,2018-11-29,2.39,1,25
25378494,The Highest View on the Hill,128775538,Manon,York,Fredericton,45.94414,-66.65356,Entire home/apt,199,2,14,2019-08-25,0.96,1,71
25403884,The King Sweet,13386680,Sonya,York,Fredericton,45.96126,-66.64176,Entire home/apt,99,2,57,2019-09-15,3.60,1,11
25416159,Quiet Ensuite bedroom and bath Downtown,107028945,Ellen,York,Fredericton,45.95161,-66.64088,Private room,54,2,23,2019-09-15,1.44,1,161
25423244,Family-friendly Room in Farmhouse,189567924,Rivera,Madawaska,Saint-Basile,47.32596,-68.18064,Private room,106,1,1,2018-06-23,0.06,2,257
25423845,Gorgeous 1-bedroom in the Heart of Downtown,191923218,Emily And Jim,York,Fredericton,45.95931,-66.64428,Entire home/apt,90,2,57,2019-09-15,3.56,3,353
25425842,Large Room w/ King Size Bed in Farmhouse,189567924,Rivera,Madawaska,Saint-Basile,47.32613,-68.17898,Private room,80,1,2,2019-09-13,1.46,2,257
25428466,Tent in the restigouche forest.,181159760,Mathieu,Restigouche,Addington,47.94799,-66.77247,Entire home/apt,25,1,2,2019-07-24,0.14,2,364
25445973,Alma's Place,192068305,Alma,Albert,Coverdale,46.05955,-64.79784,Private room,65,1,51,2019-09-11,3.17,1,158
25458741,Nana's Reach - Water Street,82052938,Jennifer,Charlotte,Saint Andrews,45.07013,-67.04538,Entire home/apt,164,3,14,2019-09-03,1.00,1,33
25459996,Holiday House at a lake near Edmunston,13978532,Christoph,Madawaska,Sainte-Joseph,47.46955,-68.23355,Entire home/apt,145,3,1,2019-08-04,0.55,1,178
25483531,Gite Beausoleil B&B - French Room,192330252,Emery,Westmorland,Shediac,46.22406,-64.50762,Private room,110,1,14,2019-09-09,1.01,2,80
25484322,"Ocean front cottage, Grande-Digue, New Brunswick",192335901,Kate,Kent,Dundas,46.28851,-64.5694,Entire home/apt,170,3,6,2018-09-03,0.38,1,364
25525511,Beautiful Home away from Home,113874895,Linda,Westmorland,Moncton,46.06389,-64.70216,Entire home/apt,155,2,31,2019-09-06,2.08,1,134
25531071,Mechanic Lake Cottage,192467277,Gregg,Kings,Cardwell,45.71093,-65.19527,Entire home/apt,141,2,31,2019-09-07,2.09,1,2
25533610,Enjoy best location in Moncton/Dieppe,82573126,Bernadette,Westmorland,Moncton,46.09887,-64.75451,Private room,54,5,16,2019-08-12,0.99,2,356
25545854,Shediac area apartment,173871142,Peter,Westmorland,Shediac,46.19187,-64.56207,Private room,60,1,32,2019-09-02,2.25,1,90
25582631,Bernard Farm Campsite #1 (Beach 4 min away),57425732,Jessica,Kent,Dundas,46.31534,-64.56707,Entire home/apt,27,1,11,2019-07-20,0.70,2,365
25586203,Island Home on the edge of Saint John ROOM 2,16590532,Petr,Saint John,City of Saint John,45.27233,-66.11959,Private room,15,1,24,2019-09-13,1.64,3,349
25625851,Tides Inn Retreat,115178362,Carolyn,Charlotte,Dufferin,45.1769,-67.21636,Entire home/apt,115,2,40,2019-09-23,2.53,1,0
25628296,Downtown Caraquet - Centre ville Caraquet,36375010,Terry,Gloucester,Caraquet,47.78951,-64.95877,Entire home/apt,85,1,60,2019-08-25,3.79,1,0
25630656,"DOWNTOWN 1 BDR, PRIME LOCATION,  Fredericton NB",94748488,Slavica,York,Fredericton,45.9604,-66.64418,Entire home/apt,85,1,95,2019-09-15,6.92,3,226
25636457,"Parlee Beach ""Bluffs"" Vacation Home",193131195,Lee,Westmorland,Shediac,46.23562,-64.50486,Entire home/apt,350,7,0,,,1,0
25723109,Chaleur Oceanfront Home with a Pool,175266595,Dawn,Gloucester,New Bandon,47.73199,-65.38403,Entire home/apt,95,2,32,2019-09-13,2.11,1,261
25736687,EXECUTIVE Studio DOWNTOWN Fredericton - SUPERHOST,178029294,Traci,York,Fredericton,45.95697,-66.64122,Entire home/apt,107,2,87,2019-09-19,5.76,3,112
25737383,"1300 square ft flat, old charm with modern living",193525307,Mike,Saint John,City of Saint John,45.27192,-66.05109,Entire home/apt,72,2,116,2019-09-24,7.40,2,301
25737588,"Water Front heaven in Bass River, New Brunswick",64049533,Ray,Kent,Weldford,46.56749,-65.02568,Entire home/apt,375,3,5,2019-08-30,0.33,1,345
25739038,Tobique Suites unit # 2,67636037,Mitch,Victoria,Gordon,46.88421,-67.42987,Entire home/apt,141,2,2,2018-06-23,0.13,3,318
25747318,"Two Bedrooms-Family house, Smart TV WiFi+cable",181655580,Camelia,Madawaska,Madawaska,47.36048,-68.34383,Entire home/apt,72,1,137,2019-09-13,8.97,2,348
25761325,Homey stay near Shediac!,148112675,Eric,Westmorland,Shediac,46.22855,-64.41206,Private room,32,1,38,2019-09-18,2.47,1,42
25772906,Modern home full of character - Downtown,252277,Sarah,Westmorland,Moncton,46.09585,-64.78094,Entire home/apt,175,1,94,2019-09-22,6.12,5,18
25778103,Parlee Beach Cottage - Summer Tranquility,193726684,Claire,Westmorland,Shediac,46.23303,-64.50099,Entire home/apt,143,7,10,2019-09-08,0.67,1,113
25779607,Hampton Bed and Breakfast 4-1/2 Star/ Paisley Room,5598039,Michael,Kings,Hampton,45.52138,-65.83232,Private room,168,1,2,2018-08-09,0.14,2,148
25802567,Suite Retro,66334458,Kym,Kings,Rothesay,45.39173,-65.98523,Entire home/apt,76,2,11,2019-09-16,1.57,2,177
25840099,"Skiff Lake, New Brunswick Cottage Rental",62439308,Robert,York,Canterbury,45.82788,-67.51689,Entire home/apt,150,5,3,2019-08-20,1.88,1,90
25842327,K&C Cottage Rentals,194167946,Cathy,Westmorland,Shediac,46.22968,-64.51621,Entire home/apt,135,1,8,2019-09-04,0.55,2,119
25842592,Cozy Country Retreat Nestled in Nature.,65411399,Diane,York,Douglas,45.99302,-66.78392,Private room,58,1,85,2019-09-16,5.45,3,351
